"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-10-07,2021-10-07 02:00:00,2.4,2021-10-07 11:00:00,3.3,2.4
2021-10-08,2021-10-08 23:30:00,1.1,2021-10-08 11:30:00,2.8,1.6
2021-10-09,2021-10-09 02:30:00,1.1,2021-10-09 10:30:00,3.5,1.4
2021-10-10,2021-10-10 00:00:00,1.2,2021-10-10 11:00:00,3.2,2
2021-10-11,2021-10-11 04:00:00,1.5,2021-10-11 12:00:00,3.8,2.1
2021-10-13,2021-10-13 04:30:00,2,2021-10-13 10:30:00,3.5,2.6
2021-10-14,2021-10-14 19:00:00,1.3,2021-10-14 11:00:00,2.5,1.9
2021-10-15,2021-10-15 00:30:00,1.8,2021-10-15 11:30:00,1.6,1.7
2021-10-16,2021-10-16 05:00:00,2.1,2021-10-16 10:30:00,3.4,2
2021-10-17,2021-10-17 00:00:00,2.4,2021-10-17 11:00:00,4.3,2.4
2021-10-18,2021-10-18 04:30:00,2.5,2021-10-18 11:00:00,4.1,2.5
2021-10-19,2021-10-19 04:30:00,0.9,2021-10-19 11:30:00,4.7,2.4
2021-10-20,2021-10-20 03:30:00,-0.4,2021-10-20 11:30:00,4,1.2
2021-10-21,2021-10-21 03:00:00,-1,2021-10-21 11:30:00,3.7,1.3
2021-10-22,2021-10-22 04:00:00,-0.6,2021-10-22 10:30:00,2.4,1.8
2021-10-23,2021-10-23 23:30:00,1.4,2021-10-23 10:00:00,1.2,2
2021-10-24,2021-10-24 23:00:00,0.7,2021-10-24 11:00:00,3,2.4
2021-10-25,2021-10-25 04:30:00,1.9,2021-10-25 11:30:00,3.2,2.3
2021-10-26,2021-10-26 04:30:00,0.6,2021-10-26 11:30:00,2.5,2.1
2021-10-27,2021-10-27 04:30:00,-0.8,2021-10-27 11:30:00,3.8,1.3
2021-10-28,2021-10-28 03:30:00,-1,2021-10-28 11:30:00,3.4,1.2
2021-10-29,2021-10-29 05:00:00,-0.5,2021-10-29 11:30:00,3.2,1.4
2021-10-30,2021-10-30 04:00:00,-0.2,2021-10-30 11:00:00,3.3,2.2
2021-10-31,2021-10-31 23:30:00,-0.6,2021-10-31 11:00:00,3.4,2.2
2021-11-01,2021-11-01 00:30:00,0.2,2021-11-01 11:30:00,2.9,1.5
2021-11-02,2021-11-02 00:00:00,0.6,2021-11-02 12:30:00,3.6,1.5
2021-11-03,2021-11-03 05:00:00,2.5,2021-11-03 10:00:00,3.6,1.4
2021-11-04,2021-11-04 04:30:00,-0.9,2021-11-04 11:30:00,3.6,0.9
2021-11-05,2021-11-05 04:30:00,1.2,2021-11-05 10:30:00,3.6,1.9
2021-11-06,2021-11-06 19:30:00,0.9,2021-11-06 10:30:00,2.9,2.1
2021-11-07,2021-11-07 23:00:00,1.5,2021-11-07 11:00:00,1.8,2.2
2021-11-08,2021-11-08 05:00:00,1.4,2021-11-08 10:00:00,2.2,1.9
2021-11-09,2021-11-09 23:30:00,1.7,2021-11-09 11:00:00,3.2,0.9
2021-11-10,2021-11-10 23:30:00,2,2021-11-10 09:30:00,5.7,2.6
2021-11-11,2021-11-11 01:00:00,1.7,2021-11-11 11:00:00,4.4,2.6
2021-11-12,2021-11-12 05:00:00,0.6,2021-11-12 11:30:00,2.3,2.8
2021-11-13,2021-11-13 04:30:00,-0.9,2021-11-13 11:00:00,1.3,2.3
2021-11-14,2021-11-14 03:30:00,3,2021-11-14 11:30:00,0.6,2.2
2021-11-15,2021-11-15 02:00:00,0.6,2021-11-15 10:30:00,3.2,1.8
2021-11-16,2021-11-16 06:00:00,2.3,2021-11-16 10:30:00,2.4,1.8
2021-11-17,2021-11-17 22:00:00,1.9,2021-11-17 12:00:00,4.1,2.6
2021-11-18,2021-11-18 03:00:00,1.8,2021-11-18 11:00:00,2.8,1.6
2021-11-19,2021-11-19 05:00:00,1.6,2021-11-19 12:00:00,3.2,1.7
2021-11-20,2021-11-20 23:30:00,2.5,2021-11-20 10:00:00,-0.2,1.7
2021-11-21,2021-11-21 05:00:00,2.2,2021-11-21 11:30:00,0.7,1.6
2021-11-22,2021-11-22 00:30:00,1.2,2021-11-22 10:00:00,2.9,1.6
2021-11-23,2021-11-23 23:00:00,1.7,2021-11-23 11:00:00,2.9,1.8
2021-11-24,2021-11-24 23:30:00,2.1,2021-11-24 10:30:00,2.8,2
2021-11-25,2021-11-25 22:00:00,2.3,2021-11-25 11:30:00,3,2.4
2021-11-26,2021-11-26 02:30:00,2.2,2021-11-26 10:30:00,3,1.7
2021-11-27,2021-11-27 02:30:00,2.3,2021-11-27 11:30:00,1.6,2.1
2021-11-28,2021-11-28 03:00:00,1.2,2021-11-28 11:30:00,2.1,1.4
