"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-10-21,2021-10-21 23:30:00,NA,2021-10-21 09:30:00,NA,NA
2021-10-22,2021-10-22 03:30:00,NA,2021-10-22 11:30:00,NA,NA
2021-10-23,2021-10-23 04:00:00,NA,2021-10-23 11:00:00,NA,NA
2021-10-24,2021-10-24 06:00:00,NA,2021-10-24 12:30:00,NA,NA
2021-10-25,2021-10-25 06:00:00,NA,2021-10-25 13:00:00,NA,NA
2021-10-26,2021-10-26 03:00:00,NA,2021-10-26 12:00:00,NA,NA
2021-10-27,2021-10-27 02:00:00,NA,2021-10-27 12:00:00,NA,NA
2021-10-28,2021-10-28 01:30:00,NA,2021-10-28 12:00:00,NA,NA
2021-10-29,2021-10-29 05:00:00,NA,2021-10-29 12:30:00,NA,NA
2021-10-30,2021-10-30 23:30:00,NA,2021-10-30 13:00:00,NA,NA
2021-10-31,2021-10-31 03:30:00,NA,2021-10-31 11:00:00,NA,NA
2021-11-01,2021-11-01 23:30:00,NA,2021-11-01 11:00:00,NA,NA
2021-11-02,2021-11-02 07:00:00,NA,2021-11-02 11:30:00,NA,NA
2021-11-03,2021-11-03 07:00:00,NA,2021-11-03 12:00:00,NA,NA
2021-11-04,2021-11-04 07:30:00,NA,2021-11-04 10:30:00,NA,NA
2021-11-05,2021-11-05 07:30:00,NA,2021-11-05 11:00:00,NA,NA
2021-11-06,2021-11-06 06:00:00,NA,2021-11-06 12:30:00,NA,NA
2021-11-07,2021-11-07 03:30:00,NA,2021-11-07 12:30:00,NA,NA
2021-11-08,2021-11-08 06:00:00,NA,2021-11-08 11:30:00,NA,NA
2021-11-09,2021-11-09 04:30:00,NA,2021-11-09 12:00:00,NA,NA
2021-11-10,2021-11-10 06:30:00,NA,2021-11-10 12:00:00,NA,NA
2021-11-11,2021-11-11 06:00:00,NA,2021-11-11 12:30:00,NA,NA
2021-11-12,2021-11-12 07:00:00,NA,2021-11-12 12:30:00,NA,NA
2021-11-13,2021-11-13 01:30:00,NA,2021-11-13 11:30:00,NA,NA
2021-11-14,2021-11-14 23:30:00,NA,2021-11-14 13:00:00,NA,NA
2021-11-15,2021-11-15 07:30:00,NA,2021-11-15 12:00:00,NA,NA
2021-11-16,2021-11-16 17:00:00,NA,2021-11-16 11:30:00,NA,NA
2021-11-17,2021-11-17 23:30:00,NA,2021-11-17 12:00:00,NA,NA
2021-11-18,2021-11-18 02:30:00,NA,2021-11-18 12:00:00,NA,NA
2021-11-19,2021-11-19 00:00:00,NA,2021-11-19 11:30:00,NA,NA
2021-11-20,2021-11-20 05:00:00,NA,2021-11-20 12:00:00,NA,NA
2021-11-21,2021-11-21 03:30:00,NA,2021-11-21 12:00:00,NA,NA
2021-11-22,2021-11-22 07:00:00,NA,2021-11-22 12:00:00,NA,NA
2021-11-23,2021-11-23 06:00:00,NA,2021-11-23 12:00:00,NA,NA
2021-11-24,2021-11-24 20:30:00,NA,2021-11-24 13:00:00,NA,NA
2021-11-25,2021-11-25 07:00:00,NA,2021-11-25 12:00:00,NA,NA
2021-11-26,2021-11-26 03:30:00,NA,2021-11-26 11:30:00,NA,NA
2021-11-27,2021-11-27 05:00:00,NA,2021-11-27 12:00:00,NA,NA
2021-11-28,2021-11-28 15:30:00,NA,2021-11-28 12:30:00,NA,NA
2021-11-29,2021-11-29 06:30:00,NA,2021-11-29 11:30:00,NA,NA
2021-11-30,2021-11-30 05:30:00,NA,2021-11-30 13:00:00,NA,NA
2021-12-01,2021-12-01 19:30:00,NA,2021-12-01 11:30:00,NA,NA
2021-12-02,2021-12-02 16:30:00,NA,2021-12-02 12:30:00,NA,NA
